price,area,bedroom,bathroom,facade,urgent,floor,district,mean_land_price_of_district,facility
3.5,45.0,2.0,1.0,0.0,0.0,1.0,11,0.11410860554881458,0.0
7.4,47.0,4.0,5.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,1.0
3.6,60.0,3.0,2.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
2.65,63.0,3.0,1.0,0.0,0.0,2.0,12,0.06605619406752164,0.0
3.95,24.0,3.0,2.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,1.0
3.6,60.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,0.0
5.5,56.0,4.0,3.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
3.5,60.0,3.0,2.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
5.1,45.0,4.0,5.0,0.0,1.0,4.0,BINH TAN,0.0799054007556501,2.0
6.0,90.0,2.0,1.0,1.0,1.0,1.0,9,0.0778805983721728,1.0
3.4,60.0,4.0,2.0,0.0,0.0,2.0,THU DUC,0.07739925980445196,0.0
3.45,68.0,2.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,0.0
5.2,90.0,3.0,1.0,1.0,1.0,1.0,BINH TAN,0.0799054007556501,0.0
4.0,54.0,3.0,2.0,1.0,0.0,2.0,2,0.09464763979473478,0.0
5.25,84.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,2.0
4.48,68.0,4.0,4.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
4.9,45.0,4.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,2.0
4.8,6.0,1.0,3.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
6.4,64.0,4.0,5.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
3.8,25.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
4.45,48.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
3.05,64.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,0.0
2.9,60.0,3.0,2.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
4.6,60.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
3.8,25.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
3.1,48.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
8.9,72.0,6.0,5.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
4.1,35.0,3.0,2.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,1.0
6.5,48.0,3.0,3.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
5.7,56.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
3.4,50.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
5.5,64.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
4.4,64.0,3.0,2.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,0.0
9.0,60.0,4.0,4.0,1.0,0.0,3.0,10,0.1246569785410537,0.0
5.5,52.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
6.5,63.0,4.0,5.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
4.45,60.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
5.5,60.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
5.45,64.0,4.0,4.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
6.6,80.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
2.7,36.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,1.0
1.3,61.0,1.0,3.0,1.0,1.0,1.0,CU CHI,0.07175035931529082,0.0
5.0,50.0,4.0,3.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
6.66,40.0,4.0,5.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,1.0
3.99,90.0,4.0,3.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,0.0
6.0,50.0,1.0,1.0,1.0,0.0,2.0,6,0.0926808936585497,0.0
2.1,40.0,2.0,1.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
8.2,65.0,3.0,3.0,0.0,0.0,4.0,2,0.09464763979473478,1.0
3.0,40.0,2.0,2.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,1.0
4.5,45.0,3.0,2.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
6.6,83.0,2.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
3.65,28.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,2.0
4.9,30.0,2.0,3.0,1.0,0.0,3.0,10,0.1246569785410537,2.0
2.3,47.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.5,70.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
4.5,38.0,3.0,3.0,0.0,0.0,3.0,TAN BINH,0.10818958685246544,0.0
4.9,72.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
5.6,63.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
4.35,39.0,2.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
4.7,73.0,3.0,1.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,0.0
3.0,50.0,3.0,4.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
6.0,66.0,4.0,4.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
4.5,50.0,3.0,1.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
6.89,60.0,2.0,3.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.5,44.8,3.0,2.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
6.9,95.0,3.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
6.9,95.0,3.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
2.5,44.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,0.0
5.8,55.0,3.0,4.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,2.0
4.97,43.0,6.0,6.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
4.8,92.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,3.0
4.0,40.0,4.0,3.0,0.0,1.0,3.0,TAN PHU,0.08977856929214675,0.0
5.0,92.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,1.0
4.0,42.0,2.0,3.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
1.85,14.0,2.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
5.6,35.0,3.0,3.0,0.0,0.0,3.0,10,0.1246569785410537,3.0
1.5,24.0,3.0,2.0,1.0,1.0,3.0,THU DUC,0.07739925980445196,0.0
2.85,40.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,0.0
4.7,60.0,3.0,3.0,0.0,1.0,3.0,TAN PHU,0.08977856929214675,2.0
5.0,57.0,4.0,1.0,1.0,0.0,2.0,12,0.06605619406752164,0.0
3.6,60.0,3.0,2.0,1.0,0.0,2.0,2,0.09464763979473478,1.0
5.6,67.0,4.0,1.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,1.0
5.3,77.0,4.0,4.0,1.0,0.0,3.0,TAN BINH,0.10818958685246544,0.0
3.2,52.0,3.0,2.0,1.0,0.0,1.0,9,0.0778805983721728,1.0
2.9,40.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.65,43.0,2.0,2.0,1.0,0.0,2.0,HOC MON,0.06063119754117045,1.0
5.8,64.0,5.0,5.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
6.8,72.0,4.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
4.9,54.0,3.0,2.0,1.0,0.0,1.0,9,0.0778805983721728,0.0
4.3,55.0,2.0,2.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,0.0
8.1,60.0,1.0,1.0,1.0,0.0,4.0,6,0.0926808936585497,0.0
6.9,68.0,3.0,3.0,1.0,0.0,3.0,6,0.0926808936585497,0.0
1.48,20.0,3.0,3.0,0.0,1.0,3.0,BINH THANH,0.11057247745426507,0.0
6.3,58.0,3.0,2.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,2.0
3.05,53.0,2.0,1.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,2.0
2.93,30.0,3.0,2.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,1.0
5.89,84.0,4.0,4.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,0.0
1.85,35.0,1.0,1.0,0.0,0.0,2.0,6,0.0926808936585497,1.0
3.85,28.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
6.8,67.0,2.0,2.0,0.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
3.4,64.0,2.0,1.0,0.0,1.0,2.0,9,0.0778805983721728,0.0
4.2,49.0,2.0,2.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,1.0
6.2,80.0,3.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
5.2,64.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
5.9,76.0,4.0,3.0,1.0,1.0,4.0,TAN PHU,0.08977856929214675,2.0
6.4,45.0,4.0,4.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
3.8,64.0,3.0,2.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,1.0
3.78,28.0,3.0,3.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,1.0
8.5,74.0,4.0,5.0,1.0,0.0,4.0,THU DUC,0.07739925980445196,2.0
3.0,49.0,3.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
5.6,66.0,3.0,3.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
6.3,68.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
1.74,46.0,4.0,3.0,0.0,1.0,3.0,BINH THANH,0.11057247745426507,1.0
8.35,94.0,3.0,3.0,1.0,1.0,1.0,BINH THANH,0.11057247745426507,0.0
4.75,56.0,4.0,2.0,1.0,0.0,4.0,12,0.06605619406752164,0.0
5.9,57.0,4.0,4.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
5.4,76.0,4.0,3.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,2.0
4.6,83.0,3.0,2.0,1.0,0.0,2.0,6,0.0926808936585497,2.0
1.98,19.0,1.0,1.0,1.0,0.0,2.0,10,0.1246569785410537,0.0
4.0,41.0,2.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
2.7,55.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,1.0
4.5,56.0,2.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
3.2,35.0,3.0,2.0,0.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
3.95,26.0,2.0,3.0,1.0,0.0,3.0,10,0.1246569785410537,2.0
5.2,52.0,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
6.5,36.0,3.0,3.0,1.0,0.0,3.0,10,0.1246569785410537,3.0
4.5,68.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
3.35,30.0,2.0,1.0,1.0,0.0,2.0,6,0.0926808936585497,1.0
3.35,42.0,3.0,1.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
4.35,50.0,3.0,2.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
3.3,75.0,3.0,3.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
5.2,60.0,3.0,3.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
4.16,41.0,2.0,2.0,1.0,1.0,1.0,TAN BINH,0.10818958685246544,0.0
5.3,48.0,4.0,3.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
4.9,44.0,4.0,3.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
4.0,41.0,1.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
3.0,40.0,3.0,2.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,0.0
3.7,52.0,2.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
3.5,34.0,2.0,2.0,0.0,0.0,1.5,TAN BINH,0.10818958685246544,1.0
4.05,100.0,1.0,1.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
4.9,44.0,4.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
5.3,58.0,4.0,3.0,1.0,1.0,3.0,THU DUC,0.07739925980445196,2.0
5.8,30.72,4.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
3.75,62.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
5.3,80.0,3.0,3.0,0.0,1.0,2.0,TAN PHU,0.08977856929214675,0.0
5.7,44.0,3.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,2.0
4.6,36.0,3.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
4.0,41.0,2.0,1.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
6.5,85.0,4.0,3.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
4.7,55.0,2.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
5.35,71.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
5.5,59.0,4.0,4.0,0.0,0.0,4.0,TAN BINH,0.10818958685246544,0.0
5.8,53.0,4.0,4.0,1.0,1.0,4.0,BINH THANH,0.11057247745426507,0.0
5.0,84.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,0.0
5.0,37.0,4.0,2.0,1.0,0.0,4.0,10,0.1246569785410537,2.0
2.36,60.0,4.0,5.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
3.1,40.0,3.0,2.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,0.0
2.25,27.0,3.0,3.0,1.0,1.0,3.0,3,0.11497351452777377,1.0
2.0,40.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
2.7,68.0,3.0,2.0,0.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
6.0,64.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
4.25,50.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
3.7,48.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.9,63.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
4.4,48.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
3.9,33.9,2.0,2.0,1.0,1.0,2.0,BINH THANH,0.11057247745426507,0.0
4.3,52.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
4.2,40.0,4.0,4.0,1.0,1.0,4.0,BINH THANH,0.11057247745426507,3.0
6.6,60.0,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
2.55,57.0,2.0,1.0,0.0,1.0,1.0,12,0.06605619406752164,1.0
3.0,72.0,3.0,2.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,1.0
4.3,40.0,3.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
3.3,80.0,2.0,1.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
5.6,65.0,6.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
3.55,40.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
6.0,67.0,4.0,3.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,1.0
6.0,67.0,4.0,3.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,1.0
4.5,45.0,4.0,4.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,2.0
3.6,72.0,3.0,2.0,1.0,1.0,2.0,2,0.09464763979473478,1.0
4.0,49.0,2.0,2.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
4.85,65.0,4.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,1.0
4.8,70.0,3.0,1.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,2.0
2.6,50.0,2.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
8.0,90.8,4.0,5.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
2.3,24.0,2.0,3.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,0.0
6.3,73.0,4.0,5.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,1.0
6.0,82.0,5.0,5.0,1.0,1.0,4.0,9,0.0778805983721728,0.0
5.4,51.0,4.0,3.0,0.0,0.0,3.0,6,0.0926808936585497,0.0
1.6,20.0,2.0,2.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
8.5,62.0,4.0,5.0,0.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
8.5,62.0,4.0,5.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
4.1,41.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,1.0
5.0,60.0,4.0,4.0,0.0,1.0,4.0,TAN BINH,0.10818958685246544,0.0
3.6,40.0,3.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
2.55,52.0,2.0,1.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
5.1,48.0,4.0,3.0,0.0,0.0,3.0,TAN PHU,0.08977856929214675,0.0
5.8,94.0,3.0,2.0,1.0,0.0,1.0,2,0.09464763979473478,1.0
3.6,27.0,3.0,2.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
3.55,37.0,3.0,3.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
4.1,37.0,3.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
2.22,20.0,1.0,2.0,1.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
6.2,70.0,4.0,3.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,2.0
8.3,77.5,4.0,5.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
2.55,61.0,4.0,4.0,0.0,0.0,3.0,3,0.11497351452777377,1.0
5.5,67.0,3.0,2.0,1.0,1.0,3.0,THU DUC,0.07739925980445196,2.0
4.5,75.0,3.0,2.0,1.0,1.0,3.0,THU DUC,0.07739925980445196,3.0
4.37,28.0,3.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
3.9,92.0,3.0,2.0,0.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
6.8,60.0,4.0,4.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,1.0
3.88,35.0,2.0,3.0,0.0,1.0,3.0,BINH THANH,0.11057247745426507,0.0
4.5,58.0,3.0,1.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,2.0
2.75,52.0,2.0,1.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
6.1,68.0,3.0,1.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,1.0
4.4,57.0,4.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
2.7,68.0,3.0,2.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
3.15,55.0,2.0,2.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,1.0
6.4,60.0,4.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
4.0,56.0,3.0,4.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
6.0,58.0,3.0,3.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,2.0
6.6,75.0,5.0,3.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,2.0
2.5,57.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,1.0
7.5,50.8,2.0,1.0,1.0,1.0,1.0,TAN BINH,0.10818958685246544,0.0
6.4,73.0,4.0,1.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
4.6,44.0,4.0,4.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
6.8,72.0,4.0,1.0,1.0,1.0,3.0,BINH TAN,0.0799054007556501,2.0
6.9,87.0,5.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
5.7,72.0,1.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
6.7,54.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
4.7,60.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
5.0,59.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
4.3,43.0,3.0,2.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
4.35,64.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
6.9,60.0,4.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,1.0
3.5,44.0,3.0,2.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,2.0
4.0,43.0,1.0,1.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
5.2,40.0,3.0,4.0,1.0,0.0,3.0,6,0.0926808936585497,2.0
7.8,89.0,3.0,3.0,1.0,1.0,2.0,6,0.0926808936585497,0.0
6.68,80.0,4.0,4.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
4.6,50.0,4.0,3.0,1.0,0.0,4.0,TAN BINH,0.10818958685246544,0.0
2.25,45.0,2.0,2.0,0.0,0.0,2.0,3,0.11497351452777377,0.0
2.35,50.0,3.0,3.0,0.0,1.0,3.0,3,0.11497351452777377,3.0
6.9,60.0,4.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,1.0
5.5,80.0,3.0,1.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,3.0
4.1,33.3,2.0,2.0,1.0,0.0,2.0,10,0.1246569785410537,2.0
4.32,42.0,4.0,4.0,1.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
7.9,68.0,5.0,1.0,0.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
4.45,44.0,3.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
2.87,46.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
3.55,72.0,3.0,4.0,1.0,0.0,3.0,6,0.0926808936585497,0.0
5.8,55.0,2.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
3.5,52.0,2.0,2.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,2.0
3.77,25.6,3.0,4.0,0.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
3.92,30.45,4.0,6.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
1.9,32.0,2.0,2.0,0.0,0.0,2.0,PHU NHUAN,0.12307967709930681,0.0
6.5,81.0,4.0,4.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.9,36.0,4.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
5.3,41.0,4.0,3.0,1.0,1.0,4.0,GO VAP,0.10348560001584498,0.0
5.0,60.0,3.0,4.0,0.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
7.8,84.0,4.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
2.0,30.0,1.0,1.0,0.0,0.0,2.0,6,0.0926808936585497,0.0
6.2,70.0,4.0,3.0,1.0,1.0,3.0,9,0.0778805983721728,0.0
4.5,41.0,2.0,2.0,0.0,0.0,2.0,6,0.0926808936585497,1.0
7.0,72.0,1.0,1.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,1.0
4.8,60.0,4.0,5.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
5.5,75.0,2.0,1.0,1.0,1.0,2.0,TAN PHU,0.08977856929214675,2.0
4.0,41.0,3.0,3.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,0.0
5.18,72.0,4.0,3.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
6.6,48.0,4.0,4.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,0.0
3.3,52.0,3.0,2.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,2.0
5.9,44.0,4.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,1.0
9.0,80.0,4.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
4.8,40.0,3.0,3.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,3.0
3.1,20.0,1.0,1.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
6.7,35.0,3.0,1.0,1.0,0.0,4.0,3,0.11497351452777377,0.0
5.2,73.0,5.0,5.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
5.8,50.0,4.0,3.0,1.0,0.0,4.0,BINH THANH,0.11057247745426507,3.0
5.4,63.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,1.0
2.65,46.0,4.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,1.0
5.6,44.0,2.0,2.0,1.0,0.0,2.0,12,0.06605619406752164,2.0
3.5,30.0,2.0,2.0,1.0,0.0,2.0,PHU NHUAN,0.12307967709930681,2.0
7.38,100.0,4.0,3.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
5.9,72.0,4.0,3.0,1.0,0.0,3.0,7,0.09975934773649435,0.0
6.5,54.0,4.0,5.0,1.0,1.0,3.0,7,0.09975934773649435,0.0
4.0,40.0,2.0,2.0,1.0,1.0,2.0,7,0.09975934773649435,1.0
4.8,60.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.6,50.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
8.88,88.6,4.0,5.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
2.75,58.0,6.0,5.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,2.0
4.0,70.0,3.0,2.0,1.0,1.0,2.0,12,0.06605619406752164,2.0
2.45,47.0,6.0,4.0,1.0,1.0,4.0,3,0.11497351452777377,1.0
4.2,50.0,2.0,2.0,1.0,1.0,2.0,BINH THANH,0.11057247745426507,2.0
5.3,40.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
6.0,81.0,4.0,5.0,0.0,0.0,4.0,NHA BE,0.07602489993755801,0.0
3.0,45.0,2.0,2.0,1.0,0.0,2.0,7,0.09975934773649435,1.0
3.0,36.0,2.0,2.0,1.0,1.0,2.0,NHA BE,0.07602489993755801,1.0
5.8,65.0,3.0,2.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,2.0
4.2,84.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
